1(-11.761941, -4.528982, -8.674761)
1(-5.716912, -4.763694, -5.336104)
1(-2.670447, -4.799619, -5.024751)
1(-1.971101, -4.648733, -5.889353)
1(-0.864602, -4.22721, -7.697593)
1(-0.780776, -4.112249, -7.817344)
1(-1.334026, -4.624783, -6.701265)
1(-1.336421, -5.127737, -7.151529)
1(-2.366279, -5.017566, -7.33834)
1(-2.155518, -4.996011, -6.353987)
1(-0.845442, -6.272556, -10.250684)
1(0.150886, -8.595725, -13.42648)
1(-2.727927, -7.29044, -12.049344)
0(-3.149451, -6.897656, -12.542718)
0(-1.741179, -3.937412, -9.685459)
0(-2.41418, -4.27511, -5.44388)
0(-1.820215, -5.431904, -2.366279)
0(1.573528, -6.797066, -5.077442)
0(5.436695, -8.320298, -5.810318)
0(7.472461, -7.721543, -11.910433)
0(2.653682, -3.846401, -13.313914)
0(0.560435, -5.992339, -12.961846)
0(1.104104, -5.295388, -8.902288)
0(0.780776, -3.70749, -7.446116)
0(0.859812, -3.317102, -6.387517)
0(2.167493, -3.752996, -2.567461)
0(2.007026, -3.05365, 0.282612)
0(1.882485, -2.744693, -1.523232)
0(3.685935, -4.624783, -2.229763)
0(2.004632, -2.883604, -2.567461)
0(0.253872, -0.407153, -1.391506)
0(1.458567, 0.045505, -0.136516)
0(3.06802, -0.373623, 0.438289)
0(4.425996, -0.651445, -2.454895)
0(2.016607, 0.146096, -0.584385)
0(-2.021397, 2.914739, -0.069456)
0(-3.719465, 6.313272, 2.929109)
0(-4.418811, 7.455696, 3.681145)
0(-4.196074, 4.682263, 3.417693)
0(-10.514136, 7.654483, 3.022515)
0(-19.725382, 12.367882, 2.157913)
0(-31.001135, 17.155525, -5.206773)
0(-38.023331, 15.771204, -15.610738)
0(-39.503452, 12.305611, -12.607384)
0(-38.083206, 9.244776, -4.584067)
0(-36.583923, 7.472461, -1.595083)
0(-32.933914, 4.315825, -1.683699)
0(-29.875475, 1.664539, -5.609136)
0(-27.408606, -0.65384, -9.204061)
0(-24.208858, -3.238066, -10.782378)
0(-18.721869, -4.732559, -8.636441)
0(-14.350958, -4.25116, -5.331314)
0(-12.707974, -3.309917, -4.897815)
0(-9.848321, -4.988826, -10.157278)
0(-14.365328, -8.138277, -15.038328)
0(-16.791483, -8.909473, -14.171331)
0(-21.222269, -8.914263, -12.741505)
0(-22.321583, -8.782537, -12.573853)
0(-19.675087, -9.316627, -9.623189)
0(-15.95083, -9.644744, -6.490503)
0(-15.644268, -9.127419, -5.046306)
0(-18.218914, -8.159832, -4.849915)
0(-22.561085, -6.787486, -6.971902)
0(-25.669821, -5.683382, -9.879456)
0(-27.470875, -4.114644, -10.492581)
0(-29.607233, -1.403481, -6.892867)
0(-30.016781, 3.190166, -2.981799)
0(-29.046799, 5.292994, -1.518442)
0(-26.888885, 9.218431, 0.330513)
0(-24.266338, 13.105548, 1.24062)
0(-20.925287, 16.53282, 1.84177)
0(-17.028589, 19.629581, 1.635798)
0(-12.913946, 19.160156, 0.325723)
0(-7.941885, 17.042959, 1.777105)
0(-3.046465, 15.409556, 5.247488)
0(-0.522114, 14.219232, 7.865244)
0(0.361648, 12.456497, 8.006551)
0(0.864602, 11.843372, 8.243657)
0(0.325723, 11.359578, 6.792276)
0(-3.372188, 11.891273, 2.924319)
0(-8.904683, 12.355906, 0.373623)
0(-16.264578, 11.079361, -0.819097)
0(-21.445005, 7.180269, -1.621428)
0(-20.597168, 1.18793, -0.534089)
0(-17.65369, -2.797383, -1.492097)
0(-17.004639, -5.42951, -3.719465)
0(-17.07649, -7.496411, -4.354146)
0(-20.041525, -16.985479, -4.797225)
0(-23.969357, -18.087189, -5.290598)
0(-33.405735, -18.915865, -8.875943)
0(-32.77824, -20.728895, -9.546548)
0(-24.362141, -21.550386, -7.311995)
0(-17.620159, -20.601959, -7.719148)
0(-15.543677, -18.616488, -9.690249)
0(-16.633411, -15.737674, -12.118799)
0(-15.907721, -12.547508, -12.684024)
0(-13.495935, -10.178833, -11.048225)
0(-12.499607, -9.026829, -9.860296)
0(-12.19544, -6.756351, -5.623506)
0(-13.34505, -6.08814, -4.301455)
0(-15.644268, -4.418811, -1.319656)
0(-17.708775, -2.797383, 1.482517)
0(-19.246378, 0.651445, 3.333867)
0(-19.181713, 4.440366, 3.712281)
0(-17.011824, 7.850874, 2.42855)
0(-12.28645, 9.395662, 0.282612)
0(-6.277347, 7.92512, -1.932781)
0(-2.083667, 6.65097, -2.071692)
0(0.799937, 8.396939, 0.6251)
0(1.523232, 8.226892, 1.923201)
0(1.365161, 7.735913, 3.451223)
0(0.184417, 8.365804, 5.252278)
0(1.508862, 8.272398, 6.909632)
0(1.868115, 8.921448, 6.193521)
0(-0.234712, 10.174044, 4.203259)
0(-5.561235, 12.339141, 3.309917)
0(-14.932947, 14.154566, 4.344565)
0(-22.865252, 12.070899, 6.706055)
0(-25.705746, 7.156319, 8.808882)
0(-29.147388, 4.543352, 5.621111)
0(-31.0658, 3.295547, 2.965034)
0(-32.538738, 2.445315, -2.454895)
0(-29.379705, -0.866997, -8.966953)
0(-21.301304, -2.641707, -14.990428)
0(-13.462405, -7.522757, -15.632293)
0(-14.382092, -11.361973, -13.419295)
0(-24.060368, -9.431587, -15.943645)
0(-29.089909, -6.253396, -20.122955)
0(-22.371878, -4.787644, -21.924009)
0(-8.966953, -2.773433, -23.399342)
0(0.404758, -3.858377, -30.673016)
0(2.236948, -3.865562, -33.31712)
0(-0.148491, -5.192402, -34.545765)
0(-10.40157, -3.786526, -28.958183)
0(-19.646345, -1.487307, -23.078409)
0(-22.070107, 0.107776, -20.271446)
0(-20.520529, 1.300496, -19.53857)
0(-22.082081, 4.124224, -20.012785)
0(-27.827734, 9.10347, -16.540005)
0(-30.816717, 14.904207, -6.734795)
0(-31.975906, 19.540966, 1.84177)
0(-26.946365, 20.400778, 7.424561)
0(-22.779032, 19.816393, 8.962164)
0(-13.716277, 17.560284, 10.188414)
0(-6.310877, 12.846886, 8.468789)
0(-0.878972, 11.00272, 6.907237)
0(0.735271, 12.305611, 7.810159)
0(3.487149, 13.562996, 10.221944)
0(7.549102, 12.724739, 9.939331)
0(8.624466, 11.196717, 5.41993)
0(6.294112, 11.03625, 3.408113)
0(0.134121, 11.261382, 2.677632)
0(-5.194798, 11.60387, 2.004632)
0(-19.454744, 12.269686, 1.801055)
0(-28.230097, 6.998247, 0.924478)
0(-26.960735, 0.807122, -1.683699)
0(-19.179317, -4.2799, -0.857417)
0(-16.254999, -6.883286, 0.364043)
0(-21.296515, -10.708133, -0.330513)
0(-28.481573, -17.862057, -9.11305)
0(-36.231857, -19.426004, -12.468472)
0(-36.049835, -17.981808, -8.890313)
0(-24.599247, -17.157921, -4.25116)
0(-18.652412, -16.930393, -2.270479)
0(-13.163028, -16.118483, -0.067061)
0(-15.256275, -13.749807, -0.603545)
0(-17.172291, -11.764337, -1.578318)
0(-17.220192, -9.730965, -1.20709)
0(-16.118483, -8.00176, -1.214275)
0(-14.228811, -7.235354, -1.298101)
0(-15.546072, -6.11209, -2.007026)
0(-16.223864, -4.732559, -2.344724)
0(-17.890797, -4.33738, -2.406995)
0(-22.129982, -0.850232, -2.155518)
0(-21.023483, 3.817661, -1.037043)
0(-19.234404, 8.262817, -1.544788)
0(-15.002403, 10.976375, -2.560276)
0(-10.193204, 10.538086, -3.853587)
0(-7.041358, 10.152488, -3.439248)
0(-5.431904, 11.302097, 0.110171)
0(-4.406836, 11.66135, 3.350632)
0(-2.014211, 11.127261, 5.5301)
0(0.63947, 10.971585, 6.691685)
0(1.657354, 11.098521, 6.262976)
0(2.102827, 10.784774, 3.913462)
0(-1.27894, 11.285333, 2.246528)
0(-9.893826, 10.890154, 1.408272)
0(-18.647623, 9.532178, 3.990103)
0(-23.564598, 6.940767, 7.563472)
0(-20.65465, 5.024751, 6.140831)
0(-15.22514, 1.781895, 3.084785)
0(-15.479012, -6.06898, -0.627495)
0(-23.91427, -14.097086, -3.393743)
0(-38.756207, -18.846409, -7.956255)
0(-43.112747, -21.741989, -11.237432)
0(-39.153782, -24.247179, -13.414505)
0(-19.112257, -22.503605, -11.869718)
0(-14.65752, -21.28933, -11.424244)
0(-11.167976, -18.918261, -11.340418)
0(-12.262501, -16.185543, -11.797867)
0(-13.596526, -12.83491, -11.361973)
0(-12.348722, -10.33451, -9.793235)
0(-10.238708, -8.401729, -7.036568)
0(-9.879456, -7.793394, -5.079837)
0(-10.27224, -6.909632, -1.118474)
0(-16.904049, -6.09293, 1.961521)
0(-18.671574, -5.151687, 2.620152)
0(-21.514462, -2.596201, 3.262017)
0(-22.745501, 2.021397, 2.699187)
0(-20.333717, 6.416257, 2.505191)
0(-15.064673, 9.378897, 1.300496)
0(-9.034014, 10.152488, -0.972378)
0(-5.896538, 12.379856, -0.071851)
0(-4.957691, 14.698236, 1.844165)
0(1.017883, 16.477736, 7.783814)
0(3.113526, 15.687379, 8.159832)
0(6.552774, 14.6192, 7.065308)
0(7.92033, 12.794195, 4.095484)
0(3.554209, 13.282779, 2.42376)
0(-5.563631, 14.861096, 2.797383)
0(-17.275276, 17.761465, 4.069139)
0(-28.486364, 18.559008, 2.838098)
0(-35.685791, 14.774877, -0.742456)
0(-40.415955, 7.613768, -5.374424)
0(-39.855522, 2.608176, -6.959927)
0(-31.983091, -8.784932, -3.046465)
0(-30.605955, -8.892708, -0.031135)
0(-27.700798, -7.32876, 4.385281)
0(-19.445164, -7.608977, 3.860772)
0(-10.794353, -12.583433, -0.409548)
0(-11.745176, -13.97015, -2.656077)
1(-17.169895, -17.68243, -4.452342)
1(-22.915548, -20.376827, -5.5301)
1(-24.125032, -20.958817, -2.46208)
0(-23.004164, -19.804417, 0.723296)
0(-22.901178, -18.678759, 1.475332)
0(-22.685625, -15.433507, 0.907712)
0(-21.26059, -10.909314, -2.785408)
0(-20.906126, -7.244935, -5.743257)
0(-21.38513, -5.388794, -6.401887)
0(-21.873714, -3.676355, -5.012776)
0(-22.470074, -1.568738, -4.038003)
0(-23.962172, 0.912502, -3.460803)
0(-25.66503, 4.8571, -2.603386)
0(-26.304501, 9.812395, -1.334026)
0(-24.105873, 14.568905, 0.845442)
0(-21.83779, 16.384329, 1.839375)
0(-15.845449, 18.319506, 1.918411)
0(-8.598121, 17.555494, 1.386716)
0(-2.43813, 16.310083, 3.7027)
0(3.120711, 16.901653, 5.860613)
0(6.358777, 16.238234, 6.72761)
0(10.494976, 13.110337, 7.525152)
0(11.151212, 11.223062, 6.421048)
0(7.007827, 12.961846, 3.937412)
0(-2.718347, 16.367563, 3.223696)
0(-13.292359, 19.402054, 3.458408)
0(-18.008152, 20.295397, 3.180586)
0(-25.368048, 20.578009, 1.389111)
0(-31.13765, 19.217638, -2.212998)
0(-39.182522, 15.649058, -4.825964)
0(-42.415798, 8.739427, -1.2502)
0(-36.229462, 2.105222, 6.284532)
0(-30.728102, -0.989143, 7.209009)
0(-27.945089, -0.706531, 1.911226)
0(-31.391521, -2.387835, -7.268885)
0(-32.97942, -4.825964, -10.437495)
0(-30.045521, -10.039923, -11.122471)
0(-21.983885, -12.664864, -8.614885)
0(-15.684983, -14.688656, -7.810159)
0(-15.488592, -14.997613, -6.959927)
0(-19.148182, -13.024117, -8.739427)
0(-18.824854, -10.890154, -9.891431)
0(-15.361656, -9.189691, -9.220825)
0(-13.330679, -8.214917, -7.527547)
0(-14.269527, -7.244935, -6.0594)
0(-15.747254, -5.956414, -5.199588)
0(-16.951948, -5.731282, -5.130132)
0(-20.04871, -4.361331, -5.714517)
0(-23.008953, -2.830913, -6.504873)
0(-24.347769, -0.804727, -5.201982)
0(-26.749975, 2.804568, -3.822451)
0(-29.832365, 8.698711, -2.421365)
0(-27.712772, 15.110179, -1.281335)
0(-21.064198, 15.347286, -1.676514)
0(-17.699196, 17.708775, 0.165256)
0(-13.718673, 21.746778, 5.374424)
0(-10.018367, 21.502487, 9.393267)
0(-1.815425, 18.997295, 11.953543)
0(-0.706531, 18.762585, 9.798025)
0(-0.637075, 20.194805, 4.893025)
0(-0.062271, 19.742147, 4.004473)
0(-1.980681, 17.574654, 3.022515)
0(-6.478528, 15.720909, 2.890789)
0(-8.59333, 14.118641, 3.046465)
0(-10.114168, 10.494976, 1.750759)
0(-15.81671, 6.303692, 2.335144)
0(-26.508078, 0.773591, 2.172283)
0(-32.378269, -2.43334, 1.252595)
0(-41.958347, -11.840977, -2.943479)
0(-44.441986, -20.515738, -3.961362)
0(-39.125042, -20.982767, -4.725374)
0(-29.022848, -17.356707, -6.885682)
0(-18.285975, -15.479012, -8.708291)
0(-13.115128, -14.197677, -9.740545)
0(-14.806011, -12.166699, -10.976375)
0(-16.072977, -11.115286, -12.080479)
0(-16.123272, -9.302257, -13.371394)
0(-10.106983, -7.146739, -11.146421)
0(-8.768167, -6.449788, -9.889036)
0(-7.90596, -5.692962, -7.836504)
0(-10.408755, -5.40556, -7.752678)
0(-13.35463, -4.643943, -8.626861)
0(-17.186661, -2.308799, -8.5598)
0(-19.138601, 1.384321, -7.790999)
0(-18.92305, 4.651128, -7.27607)
0(-18.262024, 6.871311, -6.104905)
0(-16.887283, 8.976534, -4.22242)
0(-15.361656, 11.338023, -1.281335)
0(-13.859979, 12.329561, 0.01916)
0(-11.718831, 13.570181, 2.47166)
0(-9.077125, 15.668219, 5.939649)
0(-2.474055, 16.597486, 9.740545)
0(5.40556, 14.932947, 10.657837)
0(10.183623, 11.182346, 7.242539)
0(10.576406, 10.533297, 4.105063)
0(3.329077, 13.031301, 2.962639)
0(-11.0123, 16.029867, 3.11113)
0(-25.827892, 16.669336, 4.23679)
0(-30.304184, 11.397899, 5.309759)
0(-29.899426, 8.686736, 3.978128)
0(-26.541607, 2.656077, -4.121829)
0(-24.060368, -2.986589, -7.515572)
0(-20.520529, -6.806646, -1.559158)
0(-20.855831, -9.120234, 0.445474)
0(-24.917784, -12.969031, -5.436695)
0(-28.452833, -17.601, -7.139554)
0(-28.59893, -19.406843, -3.338657)
0(-25.279432, -19.5721, -1.781895)
0(-22.04376, -18.491947, -5.690567)
0(-20.8223, -18.008152, -7.25212)
0(-18.829645, -16.91363, -5.228328)
0(-16.650177, -14.992823, -0.876577)
0(-15.186819, -12.842095, 1.060994)
0(-13.888719, -10.597961, 1.427432)
0(-13.567786, -8.681946, 0.934058)
0(-13.819263, -7.424561, 0.744851)
0(-14.532979, -6.483318, 1.513652)
0(-16.813038, -4.981641, 0.711321)
0(-19.459534, -3.432063, -2.205813)
0(-21.550386, -2.107617, -4.28469)
0(-25.763226, 2.897974, -5.827083)
0(-25.145311, 8.068821, -1.130449)
0(-19.222427, 11.256593, -0.007185)
0(-12.947476, 14.516214, -4.634363)
0(-9.230406, 21.248613, -3.341052)
0(-2.033372, 22.491629, 1.257385)
0(4.119434, 16.896864, 1.199905)
0(5.934859, 15.31136, -0.198787)
0(8.818462, 11.043435, -2.488425)
0(3.633245, 12.149935, -3.144661)
0(-1.415457, 13.45043, -2.526746)
0(-11.484119, 15.1964, 0.536484)
0(-19.124231, 16.094532, 3.879932)
0(-29.480297, 16.413069, 8.523875)
0(-31.954351, 12.20502, 8.176597)
0(-25.68898, 4.442761, 4.521797)
0(-19.203268, -1.863325, 2.023792)
0(-16.156803, -3.62606, 2.138752)
0(-18.118324, -2.596201, 1.384321)
0(-17.203426, -4.073928, -0.502954)
0(-16.161592, -5.977969, -1.78908)
0(-15.692168, -10.89255, -1.326841)
0(-20.405567, -13.196558, 2.327959)
0(-26.840984, -14.207256, 2.514771)
0(-30.507761, -15.538887, -0.03353)
0(-29.360546, -14.461128, -0.011975)
0(-24.096292, -12.087664, 3.319497)
0(-18.848804, -9.833951, 4.414021)
0(-16.40349, -8.842413, 1.429827)
0(-18.166224, -7.87722, -2.639312)
0(-18.618883, -7.28565, -4.397256)
0(-18.604513, -6.421048, -2.933899)
0(-19.390079, -5.927674, -0.716111)
0(-20.855831, -5.51094, -0.361648)
0(-25.930878, -4.83794, -2.881209)
0(-29.324621, -1.101709, -4.773274)
0(-31.7388, 5.527705, -3.858377)
0(-28.285181, 13.311519, -1.887275)
0(-22.671255, 17.0238, -2.957849)
0(-17.517174, 17.057329, -1.834585)
0(-13.021722, 18.420095, 2.802173)
0(-10.102193, 26.558372, 8.217313)
0(-8.734636, 31.334042, 9.036409)
0(-0.809517, 31.379547, 9.627979)
0(11.079361, 24.321424, 10.894944)
0(16.870518, 16.496895, 6.880891)
0(8.181387, 16.841778, 4.459527)
0(-8.964559, 21.124073, 6.025869)
0(-26.093739, 23.411318, 7.860455)
0(-41.330853, 20.585194, 8.341853)
0(-39.503452, 11.781101, 6.104905)
0(-26.608667, 4.26553, -0.632285)
0(-20.146906, 0.452659, -3.67875)
0(-17.402212, -0.5772, -1.22625)
0(-15.067068, -3.240462, 3.336262)
0(-20.453468, -6.418653, 2.332749)
0(-28.512709, -11.290123, -0.086221)
0(-34.428406, -16.698076, 2.052532)
0(-36.811451, -16.386724, 4.993616)
0(-31.72443, -16.729212, 5.44388)
0(-24.074738, -16.779507, 1.307681)
0(-19.703827, -15.241905, -4.243975)
0(-19.143393, -13.42648, -6.739585)
0(-14.849122, -8.289163, -11.464959)
0(-12.854071, -6.974297, -10.782378)
0(-10.011182, -4.89063, -8.071217)
0(-9.148975, -4.31343, -6.344407)
0(-11.61345, -4.495452, -5.108577)
0(-17.069305, -4.991221, -5.393584)
0(-23.236481, -5.180428, -3.556604)
0(-30.780792, -1.796265, -2.876419)
0(-37.33596, 5.134922, -4.488267)
0(-36.631824, 7.829319, -5.795948)
0(-30.946049, 10.193204, -6.375542)
0(-25.851841, 11.996654, -2.572251)
0(-21.818628, 14.401253, 2.117197)
0(-18.494341, 18.45602, 5.391189)
0(-13.850399, 24.429201, 5.764812)
0(-6.124065, 29.240795, 4.24158)
0(12.576248, 25.368048, 7.381451)
0(27.205029, 11.146421, 8.305928)
0(21.787493, 11.496095, 4.593647)
0(4.447551, 16.118483, 5.288203)
0(-4.574488, 18.197359, 5.297783)
0(-19.653532, 21.650978, 6.14562)
0(-31.393917, 19.991228, 11.512859)
0(-29.324621, 7.000642, 18.044079)
0(-24.536976, 4.138594, 15.038328)
0(-18.432072, -1.978286, 6.227051)
0(-14.916183, -6.466553, -3.333867)
0(-17.871637, -5.211563, -4.619993)
0(-21.646187, -7.88201, -3.204536)
0(-23.993307, -15.028749, -0.119751)
0(-28.59893, -18.796114, 2.902764)
0(-31.163996, -20.422333, 4.011658)
0(-33.221317, -23.272406, 5.589976)
0(-29.396471, -22.654491, 5.537285)
0(-22.594616, -21.27496, 5.980364)
0(-17.641714, -18.511106, 5.110972)
0(-16.647781, -14.882652, 2.493215)
0(-18.187778, -11.766731, -0.112566)
0(-22.673651, -8.725057, -1.338816)
0(-25.705746, -5.391189, -1.86093)
0(-25.818312, -0.931663, -2.469265)
0(-25.327333, 1.113684, -2.509981)
0(-26.196724, 5.42951, -1.286126)
0(-26.472153, 17.818947, 1.044229)
0(-24.445965, 25.791965, 2.692002)
0(-11.850557, 36.787502, 8.437654)
0(6.672525, 29.827574, 11.778707)
0(19.648741, 16.647781, 8.202942)
0(19.58647, 9.407638, 5.039121)
0(10.566827, 10.027947, 5.178032)
0(1.84177, 7.244935, 8.155042)
0(-6.952742, 7.089258, 11.268567)
0(-17.08128, 9.558523, 11.263778)
0(-20.592379, 10.679393, 11.309282)
0(-18.281185, 9.534574, 10.962005)
0(-16.386724, 9.017249, 9.994417)
0(-21.478537, 11.563155, 8.018526)
0(-31.477743, 13.637241, 4.402046)
0(-32.390247, 11.450589, -1.88009)
0(-23.444847, 7.628138, -4.373306)
0(-19.320623, 5.637876, -1.072969)
0(-17.65848, 4.29906, 3.472779)
0(-16.451389, 1.413062, 6.512058)
0(-16.425045, 0.100591, 6.955137)
0(-18.82246, -1.882485, 5.051096)
0(-28.175011, -4.27032, 2.351909)
0(-36.670147, -9.630374, 0.344883)
0(-36.631824, -11.239827, -2.078877)
0(-28.119926, -10.459051, -4.31343)
0(-21.924009, -10.811119, -7.783814)
0(-18.803299, -11.326048, -10.032737)
0(-15.926881, -10.823093, -10.95482)
0(-14.988033, -9.287886, -10.667418)
0(-12.985797, -8.612491, -7.805369)
0(-11.462564, -7.855664, -5.55405)
0(-11.510465, -7.426956, -4.088298)
0(-13.507911, -7.587422, -0.795147)
0(-19.368525, -9.218431, 1.516047)
0(-27.609787, -7.288045, 0.313748)
0(-30.100607, -4.806804, 0.464634)
0(-31.417868, -0.696951, -0.723296)
0(-33.159046, 5.736072, -0.905317)
0(-32.713573, 11.905643, 0.931663)
0(-28.924652, 15.984361, 2.222578)
0(-26.987082, 17.933907, 2.349514)
0(-22.671255, 24.39567, 3.841611)
0(-13.754598, 28.452833, 7.053333)
0(-3.05844, 26.412277, 11.187137)
0(3.65001, 24.022047, 11.55118)
0(4.28469, 20.578009, 8.456815)
0(-0.464634, 21.607866, 7.254515)
0(-7.755074, 22.436544, 4.605623)
0(-15.009588, 22.149141, 1.83219)
0(-19.859503, 19.531385, -0.898132)
0(-22.436544, 14.092296, -1.973496)
0(-20.156485, 8.866363, -2.019001)
0(-18.482367, 6.945557, -2.375859)
0(-16.635807, 4.107459, -3.08718)
0(-16.183147, 3.008145, -0.03353)
0(-19.763702, 0.479004, 5.925279)
0(-25.212372, -5.724097, 6.011499)
0(-30.5844, -12.240946, -1.79866)
0(-42.973839, -13.948594, -4.21284)
0(-51.14325, -14.281502, -3.017725)
0(-37.259319, -16.480129, 4.622388)
0(-26.840984, -14.70542, 9.594449)
0(-24.527395, -11.54639, 9.115445)
0(-21.768333, -6.912027, 4.29427)
0(-22.323978, -4.196074, -0.931663)
0(-22.122797, -2.557881, -5.597161)
0(-19.778072, -2.895579, -6.12646)
0(-19.057171, -2.610571, -2.596201)
0(-19.938538, -0.981958, 0.368833)
0(-19.976858, 0.965193, 0.931663)
0(-20.522923, 3.899092, 1.77471)
0(-20.685785, 5.752837, 2.378254)
0(-20.1493, 9.862691, 3.04886)
0(-20.182831, 15.318545, 3.61169)
0(-19.895428, 22.00544, 6.504873)
0(-11.397899, 22.908363, 8.660391)
0(-2.711162, 18.76977, 6.047425)
0(3.355422, 13.196558, 3.575764)
0(5.235513, 10.3393, 3.482358)
0(4.667893, 11.529625, 4.816384)
0(6.847361, 11.256593, 4.643943)
0(9.158555, 9.357342, 3.65959)
0(7.90117, 9.441168, 3.10155)
0(-0.498164, 12.032578, 2.129173)
0(-11.338023, 15.627503, 2.49561)
0(-20.007994, 18.386566, 3.987708)
0(-26.124874, 18.542242, 4.009263)
0(-28.328293, 16.57114, 5.216353)
0(-28.783346, 13.273199, 6.832991)
0(-29.394075, 9.965676, 7.450906)
0(-29.200079, 7.249724, 5.827083)
0(-28.179802, 5.197193, 5.087022)
0(-29.085119, 4.140989, 2.708767)
0(-30.043127, -0.411943, -5.098997)
0(-30.162878, -3.0297, -5.781578)
0(-28.63246, -11.151212, -3.724256)
0(-29.568913, -11.153606, -4.579278)
0(-31.417868, -10.691368, -7.838899)
0(-26.201515, -11.270963, -9.328602)
0(-19.368525, -11.0123, -6.959927)
0(-15.998732, -9.80521, -5.989944)
0(-15.675404, -8.825647, -8.947793)
0(-17.371077, -7.177874, -10.456656)
0(-16.566351, -5.692962, -8.902288)
0(-15.780785, -5.017566, -8.020921)
0(-14.315032, -4.138594, -6.6366)
0(-15.217955, -3.762576, -4.720584)
0(-17.397423, -3.72665, -2.397415)
0(-20.532503, -2.768643, -1.214275)
0(-23.25564, -0.177231, -1.801055)
0(-24.517817, 3.997288, -2.555486)
0(-24.884254, 8.392149, -2.742297)
0(-24.007677, 13.024117, -1.932781)
0(-22.920338, 15.052698, -0.917293)
0(-18.554216, 17.70159, 1.446592)
0(-12.367882, 15.955621, 1.446592)
0(-8.770562, 16.590302, 1.310076)
0(-4.291875, 18.947001, 5.360054)
0(1.214275, 17.759071, 7.932305)
0(9.148975, 14.140196, 7.395821)
0(13.687537, 9.78126, 3.666775)
0(9.503438, 9.2328, 0.373623)
0(-3.06323, 14.04679, 2.531536)
0(-16.456181, 17.859661, 6.6845)
0(-29.030033, 19.323019, 7.699988)
0(-33.142281, 17.359102, 6.66055)
0(-32.562687, 8.931028, 4.105063)
0(-28.692335, 2.41897, 0.907712)
0(-22.776636, -3.008145, -1.326841)
0(-17.591419, -5.985154, -0.301772)
0(-13.572577, -5.609136, 2.196233)
0(-14.736556, -7.228169, 0.325723)
0(-18.705103, -12.17628, -1.566343)
0(-25.854237, -18.741028, -2.890789)
0(-30.093422, -19.061962, -2.40939)
0(-34.088314, -18.27879, -0.785566)
0(-28.601324, -15.649058, -2.821333)
0(-20.08703, -12.693604, -5.781578)
0(-14.207256, -10.451866, -9.13221)
0(-12.099639, -9.309442, -12.28645)
0(-13.821658, -8.389753, -13.448035)
0(-16.559166, -7.110813, -14.185701)
0(-17.821341, -5.460645, -14.456339)
0(-17.814156, -4.902605, -10.653048)
0(-20.975582, -5.5301, -6.13604)
0(-23.018534, -5.56842, -4.665498)
0(-30.421539, -0.086221, -6.988667)
0(-32.129189, 5.326524, -9.029224)
0(-31.130465, 8.198153, -7.060518)
0(-26.7859, 13.165423, -1.017883)
0(-21.579126, 18.697918, 4.428391)
0(-14.001285, 19.794838, 6.835386)
0(-5.664221, 17.311201, 4.931345)
0(1.336421, 14.03242, 4.191284)
0(8.444839, 9.649534, 5.616321)
0(8.054451, 10.490186, 5.130132)
0(4.311035, 12.420572, 4.418811)
0(0.081431, 14.200071, 4.24158)
0(-1.961521, 15.30657, 4.466712)
0(-7.041358, 18.309925, 4.277505)
0(-11.955938, 21.636608, 3.0776)
0(-19.028431, 24.46752, 0.759221)
0(-29.980856, 24.139402, -1.733994)
0(-36.655777, 19.564915, -2.236948)
0(-32.603401, 11.124866, -0.244292)
0(-29.736565, 4.27511, 3.075205)
0(-29.715008, -4.220025, 5.019961)
0(-36.679726, -11.821816, 0.998723)
0(-42.909172, -14.837147, -3.501519)
0(-47.294453, -26.340425, -16.243023)
0(-39.402863, -29.080328, -21.34202)
0(-26.706863, -26.357191, -19.835552)
0(-14.743741, -20.513344, -20.434307)
0(-5.182823, -16.53282, -21.639002)
0(-4.18889, -14.703026, -20.17804)
0(-7.570657, -12.77743, -18.484762)
0(-8.952583, -11.922408, -19.057171)
0(-12.19065, -9.81, -19.306253)
0(-18.899099, -8.104747, -17.646505)
0(-20.465443, -7.94907, -14.377303)
0(-30.629906, -5.441484, -11.63261)
0(-42.502018, 2.411785, -6.04503)
0(-37.939507, 10.059082, 3.412903)
0(-29.039614, 16.719631, 7.062913)
0(-20.13493, 19.646345, 1.992656)
0(-14.358143, 19.905008, -2.248924)
0(-8.753797, 21.811443, -0.433499)
0(-6.617439, 29.631184, 7.96823)
0(-2.232158, 28.184591, 11.658956)
0(7.91554, 24.924969, 14.238392)
0(11.074571, 22.139561, 8.212523)
0(4.634363, 24.010073, 6.468948)
0(-14.288687, 27.851683, 6.016289)
0(-32.802189, 27.339149, 5.56842)
0(-39.156178, 20.520529, 4.90021)
0(-38.380188, 12.276871, 6.591094)
0(-40.95723, 4.485872, 5.728887)
0(-43.934238, 0.086221, -2.256109)
0(-44.18811, -5.989944, -9.275911)
0(-40.976391, -10.530901, -10.061478)
0(-32.007042, -19.478695, -7.2617)
0(-30.833483, -22.793402, -10.289004)
0(-31.228661, -17.802181, -17.327967)
0(-21.873714, -16.894468, -21.945564)
0(-10.947635, -16.343615, -17.962646)
0(-6.686895, -16.645386, -11.824212)
0(-8.289163, -14.73416, -8.794512)
0(-12.604988, -14.053975, -7.031778)
0(-16.168777, -11.072176, -2.766248)
0(-16.221468, -9.754915, -0.833467)
0(-14.767691, -7.151529, 0.718506)
0(-14.173726, -6.69408, -0.603545)
0(-15.663428, -4.790039, -3.812871)
